file_id,transcripcion,emocion_target,valencia,activacion,target_stress,path_video,path_audio,duration,session,escenario,split
MSP-IMPROV-S10A-F04-T-FM01,I don't know how she can miss this opportunity.,A,2.35,3.2,0,./data/RAW/MSP-Improv/Video/session4/S10A/T/MSP-IMPROV-S10A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S10A/T/MSP-IMPROV-S10A-F04-T-FM01.wav,2.65265,session4,T,dev
MSP-IMPROV-S14A-F05-T-FM01,Your grandmother is on the phone.,A,1.8125,2.59375,0,./data/RAW/MSP-Improv/Video/session5/S14A/T/MSP-IMPROV-S14A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S14A/T/MSP-IMPROV-S14A-F05-T-FM01.wav,3.1197833333333334,session5,T,train
MSP-IMPROV-S06S-M06-T-MF01,It has all been scheduled since Wednesday.,S,2.703704,3.592593,0,./data/RAW/MSP-Improv/Video/session6/S06S/T/MSP-IMPROV-S06S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S06S/T/MSP-IMPROV-S06S-M06-T-MF01.wav,3.55355,session6,T,dev
MSP-IMPROV-S05A-M05-T-MF01,They're just going to go ahead regardless.,A,2.233333,2.733333,0,./data/RAW/MSP-Improv/Video/session5/S05A/T/MSP-IMPROV-S05A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S05A/T/MSP-IMPROV-S05A-M05-T-MF01.wav,3.65365,session5,T,train
MSP-IMPROV-S01H-F04-T-FM01,How can I not.,H,4.4,3.166667,0,./data/RAW/MSP-Improv/Video/session4/S01H/T/MSP-IMPROV-S01H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S01H/T/MSP-IMPROV-S01H-F04-T-FM01.wav,2.35235,session4,T,dev
MSP-IMPROV-S06H-M04-T-MF01,It has all been scheduled since Wednesday.,H,4.083333,3.541667,0,./data/RAW/MSP-Improv/Video/session4/S06H/T/MSP-IMPROV-S06H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S06H/T/MSP-IMPROV-S06H-M04-T-MF01.wav,2.4858166666666666,session4,T,dev
MSP-IMPROV-S05H-M05-T-MF01,They're just going to go ahead regardless.,H,3.375,3.333333,0,./data/RAW/MSP-Improv/Video/session5/S05H/T/MSP-IMPROV-S05H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S05H/T/MSP-IMPROV-S05H-M05-T-MF01.wav,3.219883333333333,session5,T,train
MSP-IMPROV-S04S-F03-T-FM01,The floor was completely covered. .,S,1.884615,3.384615,0,./data/RAW/MSP-Improv/Video/session3/S04S/T/MSP-IMPROV-S04S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S04S/T/MSP-IMPROV-S04S-F03-T-FM01.wav,3.0864166666666666,session3,T,train
MSP-IMPROV-S10S-F02-T-FM01,I don't know how she could miss this opportunity.,S,2.16,3.56,1,./data/RAW/MSP-Improv/Video/session2/S10S/T/MSP-IMPROV-S10S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S10S/T/MSP-IMPROV-S10S-F02-T-FM01.wav,3.2032000000000003,session2,T,train
MSP-IMPROV-S08N-M06-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,N,4.111111,3.037037,0,./data/RAW/MSP-Improv/Video/session6/S08N/T/MSP-IMPROV-S08N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S08N/T/MSP-IMPROV-S08N-M06-T-MF01.wav,4.85485,session6,T,dev
MSP-IMPROV-S03H-F04-T-FM01,Ella Jorgensen made the pudding.,H,4.206897,3.689655,0,./data/RAW/MSP-Improv/Video/session4/S03H/T/MSP-IMPROV-S03H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S03H/T/MSP-IMPROV-S03H-F04-T-FM01.wav,1.85185,session4,T,dev
MSP-IMPROV-S14A-F02-T-FM01,Your grandmother is on the phone.,A,1.62963,2.851852,0,./data/RAW/MSP-Improv/Video/session2/S14A/T/MSP-IMPROV-S14A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S14A/T/MSP-IMPROV-S14A-F02-T-FM01.wav,3.036366666666667,session2,T,train
MSP-IMPROV-S10H-M03-T-MF01,I don't know how she could miss this opportunity.,H,3.259259,3.444444,0,./data/RAW/MSP-Improv/Video/session3/S10H/T/MSP-IMPROV-S10H-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S10H/T/MSP-IMPROV-S10H-M03-T-MF01.wav,2.769433333333333,session3,T,train
MSP-IMPROV-S04H-F04-T-FM01,The fourth completely covered.,H,4.172414,3.068966,0,./data/RAW/MSP-Improv/Video/session4/S04H/T/MSP-IMPROV-S04H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S04H/T/MSP-IMPROV-S04H-F04-T-FM01.wav,2.118783333333333,session4,T,dev
MSP-IMPROV-S09N-F04-T-FM01,"That's it, the meeting is finished.",N,2.962963,3.666667,0,./data/RAW/MSP-Improv/Video/session4/S09N/T/MSP-IMPROV-S09N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S09N/T/MSP-IMPROV-S09N-F04-T-FM01.wav,1.8852166666666668,session4,T,dev
MSP-IMPROV-S09S-F04-T-FM01,That's it. The meeting is finished.,S,1.903226,3.774194,1,./data/RAW/MSP-Improv/Video/session4/S09S/T/MSP-IMPROV-S09S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S09S/T/MSP-IMPROV-S09S-F04-T-FM01.wav,2.585916666666667,session4,T,dev
MSP-IMPROV-S12A-M06-T-MF01,Your dog is insane.,A,1.653846,2.230769,0,./data/RAW/MSP-Improv/Video/session6/S12A/T/MSP-IMPROV-S12A-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S12A/T/MSP-IMPROV-S12A-M06-T-MF01.wav,3.2866166666666667,session6,T,dev
MSP-IMPROV-S15N-M05-T-MF01,Only I joined her in the ceremony.,N,2.939394,3.666667,0,./data/RAW/MSP-Improv/Video/session5/S15N/T/MSP-IMPROV-S15N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S15N/T/MSP-IMPROV-S15N-M05-T-MF01.wav,2.419083333333333,session5,T,train
MSP-IMPROV-S07A-M04-T-MF01,I am going shopping.,A,2.15625,2.71875,0,./data/RAW/MSP-Improv/Video/session4/S07A/T/MSP-IMPROV-S07A-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S07A/T/MSP-IMPROV-S07A-M04-T-MF01.wav,1.7183833333333334,session4,T,dev
MSP-IMPROV-S08H-M05-T-MF01,A preliminary study shows Watson to be more inquisitive than once thought.,H,3.419355,2.677419,0,./data/RAW/MSP-Improv/Video/session5/S08H/T/MSP-IMPROV-S08H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S08H/T/MSP-IMPROV-S08H-M05-T-MF01.wav,2.919583333333333,session5,T,train
MSP-IMPROV-S04H-F02-T-FM01,The floor was completely covered.,H,4.04,2.88,0,./data/RAW/MSP-Improv/Video/session2/S04H/T/MSP-IMPROV-S04H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S04H/T/MSP-IMPROV-S04H-F02-T-FM01.wav,4.1041,session2,T,train
MSP-IMPROV-S15A-F06-T-FM01,Only I joined her in the ceremony.,A,2.448276,3.344828,0,./data/RAW/MSP-Improv/Video/session6/S15A/T/MSP-IMPROV-S15A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S15A/T/MSP-IMPROV-S15A-F06-T-FM01.wav,4.25425,session6,T,dev
MSP-IMPROV-S05H-M06-T-MF01,They are just going to go ahead regardless.,H,2.806452,3.354839,0,./data/RAW/MSP-Improv/Video/session6/S05H/T/MSP-IMPROV-S05H-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S05H/T/MSP-IMPROV-S05H-M06-T-MF01.wav,2.5191833333333333,session6,T,dev
MSP-IMPROV-S13S-F04-T-FM01,She told me what you did.,S,1.884615,3.615385,1,./data/RAW/MSP-Improv/Video/session4/S13S/T/MSP-IMPROV-S13S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S13S/T/MSP-IMPROV-S13S-F04-T-FM01.wav,1.5348666666666666,session4,T,dev
MSP-IMPROV-S02S-M03-T-MF02,I'm quite sure that we will find some way or another.,S,3.103448,3.827586,0,./data/RAW/MSP-Improv/Video/session3/S02S/T/MSP-IMPROV-S02S-M03-T-MF02.avi,./data/RAW/MSP-Improv/Audio/session3/S02S/T/MSP-IMPROV-S02S-M03-T-MF02.wav,3.8872166666666663,session3,T,train
MSP-IMPROV-S11N-M05-T-MF01,It's raining outside.,N,3.030303,3.878788,0,./data/RAW/MSP-Improv/Video/session5/S11N/T/MSP-IMPROV-S11N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S11N/T/MSP-IMPROV-S11N-M05-T-MF01.wav,1.7183833333333334,session5,T,train
MSP-IMPROV-S09N-M02-T-MF01,That's it. The meeting's finished. .,N,2.846154,3.615385,0,./data/RAW/MSP-Improv/Video/session2/S09N/T/MSP-IMPROV-S09N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S09N/T/MSP-IMPROV-S09N-M02-T-MF01.wav,2.9029000000000003,session2,T,train
MSP-IMPROV-S09S-F05-T-FM01,That's it. The meeting is finished.,S,2.0,3.7,1,./data/RAW/MSP-Improv/Video/session5/S09S/T/MSP-IMPROV-S09S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S09S/T/MSP-IMPROV-S09S-F05-T-FM01.wav,4.55455,session5,T,train
MSP-IMPROV-S07H-M06-T-MF01,I am going shopping.,H,4.684211,2.631579,0,./data/RAW/MSP-Improv/Video/session6/S07H/T/MSP-IMPROV-S07H-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S07H/T/MSP-IMPROV-S07H-M06-T-MF01.wav,2.8028,session6,T,dev
MSP-IMPROV-S07S-F03-T-FM01,I'm going shopping.,S,2.111111,3.481481,1,./data/RAW/MSP-Improv/Video/session3/S07S/T/MSP-IMPROV-S07S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S07S/T/MSP-IMPROV-S07S-F03-T-FM01.wav,2.719383333333333,session3,T,train
MSP-IMPROV-S03N-F01-T-FM01,Ella Jorgensen made the pudding.Oh. Yeah.,N,3.088235,3.794118,0,./data/RAW/MSP-Improv/Video/session1/S03N/T/MSP-IMPROV-S03N-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S03N/T/MSP-IMPROV-S03N-F01-T-FM01.wav,2.318983333333333,session1,T,train
MSP-IMPROV-S06H-M02-T-MF01,It is all been scheduled since Wednesday.,H,3.857143,3.892857,0,./data/RAW/MSP-Improv/Video/session2/S06H/T/MSP-IMPROV-S06H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S06H/T/MSP-IMPROV-S06H-M02-T-MF01.wav,2.6026,session2,T,train
MSP-IMPROV-S07A-M02-T-MF01,I am going shopping.,A,2.615385,3.692308,1,./data/RAW/MSP-Improv/Video/session2/S07A/T/MSP-IMPROV-S07A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S07A/T/MSP-IMPROV-S07A-M02-T-MF01.wav,2.886216666666667,session2,T,train
MSP-IMPROV-S02A-F04-T-FM01,I'm quite sure that we will find some way or another.,A,3.258065,3.354839,0,./data/RAW/MSP-Improv/Video/session4/S02A/T/MSP-IMPROV-S02A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S02A/T/MSP-IMPROV-S02A-F04-T-FM01.wav,4.120783333333334,session4,T,dev
MSP-IMPROV-S05S-M06-T-MF01,They're just going to go ahead regardless.,S,1.862069,3.482759,1,./data/RAW/MSP-Improv/Video/session6/S05S/T/MSP-IMPROV-S05S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S05S/T/MSP-IMPROV-S05S-M06-T-MF01.wav,4.25425,session6,T,dev
MSP-IMPROV-S02H-F03-T-FM01,I'm quite sure that we will find some way or another.,H,2.962963,3.037037,0,./data/RAW/MSP-Improv/Video/session3/S02H/T/MSP-IMPROV-S02H-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S02H/T/MSP-IMPROV-S02H-F03-T-FM01.wav,3.6202833333333335,session3,T,train
MSP-IMPROV-S04S-F02-T-FM01,The floor was completely covered.,S,2.37037,3.851852,1,./data/RAW/MSP-Improv/Video/session2/S04S/T/MSP-IMPROV-S04S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S04S/T/MSP-IMPROV-S04S-F02-T-FM01.wav,2.619283333333333,session2,T,train
MSP-IMPROV-S05S-M01-T-MF01,They're just going to go ahead regardless.,S,2.318182,3.818182,1,./data/RAW/MSP-Improv/Video/session1/S05S/T/MSP-IMPROV-S05S-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S05S/T/MSP-IMPROV-S05S-M01-T-MF01.wav,3.3533500000000003,session1,T,train
MSP-IMPROV-S04S-M03-T-MF01,The floor was completely covered and.,S,2.703704,4.074074,0,./data/RAW/MSP-Improv/Video/session3/S04S/T/MSP-IMPROV-S04S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S04S/T/MSP-IMPROV-S04S-M03-T-MF01.wav,3.4200833333333334,session3,T,train
MSP-IMPROV-S02H-F01-T-FM01,I'm quite sure that we will find some way or another.,H,3.685714,3.428571,0,./data/RAW/MSP-Improv/Video/session1/S02H/T/MSP-IMPROV-S02H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S02H/T/MSP-IMPROV-S02H-F01-T-FM01.wav,2.9863166666666667,session1,T,train
MSP-IMPROV-S07S-F05-T-FM01,"Hi, I am going shopping.",S,2.083333,3.791667,1,./data/RAW/MSP-Improv/Video/session5/S07S/T/MSP-IMPROV-S07S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S07S/T/MSP-IMPROV-S07S-F05-T-FM01.wav,3.6202833333333335,session5,T,train
MSP-IMPROV-S10N-M01-T-MF01,I don't know how she can miss this opportunity.Weird.,N,2.32,3.52,1,./data/RAW/MSP-Improv/Video/session1/S10N/T/MSP-IMPROV-S10N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S10N/T/MSP-IMPROV-S10N-M01-T-MF01.wav,3.15315,session1,T,train
MSP-IMPROV-S06N-M06-T-MF01,It has all been scheduled since Wednesday.,N,2.769231,3.346154,0,./data/RAW/MSP-Improv/Video/session6/S06N/T/MSP-IMPROV-S06N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S06N/T/MSP-IMPROV-S06N-M06-T-MF01.wav,1.9853166666666664,session6,T,dev
MSP-IMPROV-S15A-F02-T-FM01,Only I joined her in the ceremony .,A,2.125,3.1875,0,./data/RAW/MSP-Improv/Video/session2/S15A/T/MSP-IMPROV-S15A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S15A/T/MSP-IMPROV-S15A-F02-T-FM01.wav,3.5702333333333334,session2,T,train
MSP-IMPROV-S01N-F03-T-FM01,And how can I not .,N,2.5,3.409091,1,./data/RAW/MSP-Improv/Video/session3/S01N/T/MSP-IMPROV-S01N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S01N/T/MSP-IMPROV-S01N-F03-T-FM01.wav,2.285616666666667,session3,T,train
MSP-IMPROV-S11H-F04-T-FM01,It is raining outside.,H,3.615385,3.115385,0,./data/RAW/MSP-Improv/Video/session4/S11H/T/MSP-IMPROV-S11H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S11H/T/MSP-IMPROV-S11H-F04-T-FM01.wav,1.2012,session4,T,dev
MSP-IMPROV-S08S-M02-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,S,2.764706,3.941176,0,./data/RAW/MSP-Improv/Video/session2/S08S/T/MSP-IMPROV-S08S-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S08S/T/MSP-IMPROV-S08S-M02-T-MF01.wav,4.537866666666667,session2,T,train
MSP-IMPROV-S05A-F01-T-FM01,They are just going to go ahead regardless.,A,1.777778,3.0,0,./data/RAW/MSP-Improv/Video/session1/S05A/T/MSP-IMPROV-S05A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S05A/T/MSP-IMPROV-S05A-F01-T-FM01.wav,2.0854166666666667,session1,T,train
MSP-IMPROV-S05A-F02-T-FM01,They're just going to go ahead regardless.,A,2.411765,3.529412,1,./data/RAW/MSP-Improv/Video/session2/S05A/T/MSP-IMPROV-S05A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S05A/T/MSP-IMPROV-S05A-F02-T-FM01.wav,2.719383333333333,session2,T,train
MSP-IMPROV-S02S-F03-T-FM01,I'm quite sure that we'll find somewhere or another .,S,2.035714,3.321429,0,./data/RAW/MSP-Improv/Video/session3/S02S/T/MSP-IMPROV-S02S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S02S/T/MSP-IMPROV-S02S-F03-T-FM01.wav,4.220883333333333,session3,T,train
MSP-IMPROV-S04N-M05-T-MF01,The floor was completely covered.,N,2.83871,3.903226,0,./data/RAW/MSP-Improv/Video/session5/S04N/T/MSP-IMPROV-S04N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S04N/T/MSP-IMPROV-S04N-M05-T-MF01.wav,1.95195,session5,T,train
MSP-IMPROV-S05N-F05-T-FM01,They're just going to go ahead regardless.,N,2.676471,3.558824,1,./data/RAW/MSP-Improv/Video/session5/S05N/T/MSP-IMPROV-S05N-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S05N/T/MSP-IMPROV-S05N-F05-T-FM01.wav,4.020683333333333,session5,T,train
MSP-IMPROV-S09H-F05-T-FM01,That's it. The meeting is finished.,H,3.55,2.65,0,./data/RAW/MSP-Improv/Video/session5/S09H/T/MSP-IMPROV-S09H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S09H/T/MSP-IMPROV-S09H-F05-T-FM01.wav,3.219883333333333,session5,T,train
MSP-IMPROV-S04A-F03-T-FM01,The floor was completely covered.,A,1.892857,3.142857,0,./data/RAW/MSP-Improv/Video/session3/S04A/T/MSP-IMPROV-S04A-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S04A/T/MSP-IMPROV-S04A-F03-T-FM01.wav,3.219883333333333,session3,T,train
MSP-IMPROV-S10S-M02-T-MF01,I don't know how she can miss this opportunity,S,2.375,3.6875,1,./data/RAW/MSP-Improv/Video/session2/S10S/T/MSP-IMPROV-S10S-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S10S/T/MSP-IMPROV-S10S-M02-T-MF01.wav,3.4034,session2,T,train
MSP-IMPROV-S05H-M04-T-MF01,They're just going to go ahead regardless.,H,2.62069,3.517241,1,./data/RAW/MSP-Improv/Video/session4/S05H/T/MSP-IMPROV-S05H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S05H/T/MSP-IMPROV-S05H-M04-T-MF01.wav,3.186516666666667,session4,T,dev
MSP-IMPROV-S07A-F03-T-FM01,I am going shopping .,A,2.037037,2.888889,0,./data/RAW/MSP-Improv/Video/session3/S07A/T/MSP-IMPROV-S07A-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S07A/T/MSP-IMPROV-S07A-F03-T-FM01.wav,2.6860166666666667,session3,T,train
MSP-IMPROV-S05H-F06-T-FM01,They're just going to go ahead regardless.,H,2.678571,3.357143,0,./data/RAW/MSP-Improv/Video/session6/S05H/T/MSP-IMPROV-S05H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S05H/T/MSP-IMPROV-S05H-F06-T-FM01.wav,2.318983333333333,session6,T,dev
MSP-IMPROV-S15H-M04-T-MF01,Only I joined her in the ceremony.,H,3.2,3.166667,0,./data/RAW/MSP-Improv/Video/session4/S15H/T/MSP-IMPROV-S15H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S15H/T/MSP-IMPROV-S15H-M04-T-MF01.wav,2.85285,session4,T,dev
MSP-IMPROV-S09A-F01-T-FM01,That's it. The meeting is finished.,A,1.884615,2.461538,0,./data/RAW/MSP-Improv/Video/session1/S09A/T/MSP-IMPROV-S09A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S09A/T/MSP-IMPROV-S09A-F01-T-FM01.wav,2.585916666666667,session1,T,train
MSP-IMPROV-S01H-M02-T-MF01,How can I not?,H,3.958333,3.041667,0,./data/RAW/MSP-Improv/Video/session2/S01H/T/MSP-IMPROV-S01H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S01H/T/MSP-IMPROV-S01H-M02-T-MF01.wav,1.75175,session2,T,train
MSP-IMPROV-S06N-M01-T-MF01,It has all been scheduled since Wednesday.,N,2.466667,3.833333,1,./data/RAW/MSP-Improv/Video/session1/S06N/T/MSP-IMPROV-S06N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S06N/T/MSP-IMPROV-S06N-M01-T-MF01.wav,1.7183833333333334,session1,T,train
MSP-IMPROV-S08S-F04-T-FM01,A preliminary study shows rats to be more inquisitive than one thought.,S,2.741935,3.709677,0,./data/RAW/MSP-Improv/Video/session4/S08S/T/MSP-IMPROV-S08S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S08S/T/MSP-IMPROV-S08S-F04-T-FM01.wav,3.6870166666666666,session4,T,dev
MSP-IMPROV-S11A-F05-T-FM01,It is raining outside.,A,2.269231,2.461538,0,./data/RAW/MSP-Improv/Video/session5/S11A/T/MSP-IMPROV-S11A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S11A/T/MSP-IMPROV-S11A-F05-T-FM01.wav,3.3533500000000003,session5,T,train
MSP-IMPROV-S08S-F02-T-FM01,A preliminary study shows rats to be more inquisitive than once thought .,S,2.357143,3.714286,1,./data/RAW/MSP-Improv/Video/session2/S08S/T/MSP-IMPROV-S08S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S08S/T/MSP-IMPROV-S08S-F02-T-FM01.wav,5.005,session2,T,train
MSP-IMPROV-S15H-M06-T-MF01,Only I joined her in the ceremony.,H,4.09375,2.65625,0,./data/RAW/MSP-Improv/Video/session6/S15H/T/MSP-IMPROV-S15H-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S15H/T/MSP-IMPROV-S15H-M06-T-MF01.wav,2.719383333333333,session6,T,dev
MSP-IMPROV-S13A-M04-T-MF01,She told me what you did .,A,1.666667,2.666667,0,./data/RAW/MSP-Improv/Video/session4/S13A/T/MSP-IMPROV-S13A-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S13A/T/MSP-IMPROV-S13A-M04-T-MF01.wav,2.318983333333333,session4,T,dev
MSP-IMPROV-S11H-M04-T-MF01,It is raining outside .,H,4.346154,2.615385,0,./data/RAW/MSP-Improv/Video/session4/S11H/T/MSP-IMPROV-S11H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S11H/T/MSP-IMPROV-S11H-M04-T-MF01.wav,2.3857166666666667,session4,T,dev
MSP-IMPROV-S09A-F04-T-FM01,That's it. Your meeting is finished.,A,2.384615,3.576923,1,./data/RAW/MSP-Improv/Video/session4/S09A/T/MSP-IMPROV-S09A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S09A/T/MSP-IMPROV-S09A-F04-T-FM01.wav,2.3857166666666667,session4,T,dev
MSP-IMPROV-S13H-F02-T-FM01,She told me what you did.,H,3.851852,3.148148,0,./data/RAW/MSP-Improv/Video/session2/S13H/T/MSP-IMPROV-S13H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S13H/T/MSP-IMPROV-S13H-F02-T-FM01.wav,1.4014,session2,T,train
MSP-IMPROV-S05A-F04-T-FM01,They're just going to go ahead regardless.,A,2.433333,3.766667,1,./data/RAW/MSP-Improv/Video/session4/S05A/T/MSP-IMPROV-S05A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S05A/T/MSP-IMPROV-S05A-F04-T-FM01.wav,2.65265,session4,T,dev
MSP-IMPROV-S05S-F03-T-FM01,They're just going to go ahead regardless. .,S,1.928571,3.428571,1,./data/RAW/MSP-Improv/Video/session3/S05S/T/MSP-IMPROV-S05S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S05S/T/MSP-IMPROV-S05S-F03-T-FM01.wav,3.3533500000000003,session3,T,train
MSP-IMPROV-S07H-F05-T-FM01,I'm going shopping.,H,4.692308,2.307692,0,./data/RAW/MSP-Improv/Video/session5/S07H/T/MSP-IMPROV-S07H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S07H/T/MSP-IMPROV-S07H-F05-T-FM01.wav,2.4858166666666666,session5,T,train
MSP-IMPROV-S02S-M01-T-MF01,I'm quite sure that we will find some way or another.,S,2.68,3.68,1,./data/RAW/MSP-Improv/Video/session1/S02S/T/MSP-IMPROV-S02S-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S02S/T/MSP-IMPROV-S02S-M01-T-MF01.wav,2.85285,session1,T,train
MSP-IMPROV-S01H-M04-T-MF01,How can I not .,H,4.030303,2.575758,0,./data/RAW/MSP-Improv/Video/session4/S01H/T/MSP-IMPROV-S01H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S01H/T/MSP-IMPROV-S01H-M04-T-MF01.wav,1.9853166666666664,session4,T,dev
MSP-IMPROV-S04A-M04-T-MF01,The flow is completely covered.,A,1.724138,2.62069,0,./data/RAW/MSP-Improv/Video/session4/S04A/T/MSP-IMPROV-S04A-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S04A/T/MSP-IMPROV-S04A-M04-T-MF01.wav,2.7861166666666666,session4,T,dev
MSP-IMPROV-S04S-M04-T-MF01,The floor is completely covered.,S,2.236842,3.473684,1,./data/RAW/MSP-Improv/Video/session4/S04S/T/MSP-IMPROV-S04S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S04S/T/MSP-IMPROV-S04S-M04-T-MF01.wav,2.4858166666666666,session4,T,dev
MSP-IMPROV-S01N-M01-T-MF01,How can I not?,N,2.432432,3.513514,1,./data/RAW/MSP-Improv/Video/session1/S01N/T/MSP-IMPROV-S01N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S01N/T/MSP-IMPROV-S01N-M01-T-MF01.wav,0.8174833333333333,session1,T,train
MSP-IMPROV-S03H-F01-T-FM01,Ella Jorgensen made the pudding.,H,3.85,3.25,0,./data/RAW/MSP-Improv/Video/session1/S03H/T/MSP-IMPROV-S03H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S03H/T/MSP-IMPROV-S03H-F01-T-FM01.wav,1.9853166666666664,session1,T,train
MSP-IMPROV-S04N-M06-T-MF01,The floor was completely covered.,N,3.393939,3.515152,0,./data/RAW/MSP-Improv/Video/session6/S04N/T/MSP-IMPROV-S04N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S04N/T/MSP-IMPROV-S04N-M06-T-MF01.wav,2.0854166666666667,session6,T,dev
MSP-IMPROV-S09A-M06-T-MF01,That's it. The meeting is finished. .,A,1.666667,2.62963,0,./data/RAW/MSP-Improv/Video/session6/S09A/T/MSP-IMPROV-S09A-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S09A/T/MSP-IMPROV-S09A-M06-T-MF01.wav,3.2866166666666667,session6,T,dev
